44,Overboard,MGM,"$26,713,187 ","1,135","$1,880,006 ","1,126",18-Dec
45,Baby Boom,UA,"$26,712,476 ",892,"$1,357,413 ",195,30-Oct
46,Innerspace,WB,"$25,893,810 ","1,603","$4,739,913 ","1,603",3-Jul
47,Tin Men,BV,"$25,411,386 ",798,"$187,381 ",9,13-Mar
48,Black Widow,Fox,"$25,205,460 ",754,"$3,426,831 ",735,6-Feb
49,Ernest Goes to Camp,BV,"$23,509,382 ","1,541","$6,171,957 ","1,541",22-May
50,Crimes of the Heart,DEG,"$22,905,522 ",685,"$1,402,921 ",246,23-Jan
51,Raising Arizona,Fox,"$22,847,564 ",697,"$36,240 ",1,17-Apr
52,Benji the Hunted,BV,"$22,257,624 ","1,188","$21,530 ",1,19-Jun
53,Empire of the Sun,WB,"$22,238,696 ",673,"$1,314,509 ",225,25-Dec
54,Jaws IV: The Revenge,Uni.,"$20,763,013 ","1,611","$7,154,890 ","1,606",17-Jul
55,Hello Again,BV,"$20,419,446 ","1,207","$5,712,892 ","1,201",6-Nov
56,Critical Condition,Par.,"$20,240,502 ","1,343","$5,715,701 ","1,343",16-Jan
57,The Principal,TriS,"$19,734,940 ","1,196","$4,297,710 ","1,196",18-Sep
58,Suspect,TriS,"$18,782,400 ","1,029","$4,152,015 ","1,029",23-Oct
59,The Believers,Orion,"$18,753,438 ","1,548","$4,342,732 ","1,534",12-Jun
60,Some Kind of Wonderful,Par.,"$18,553,948 ","1,082","$3,486,701 ","1,082",27-Feb
61,Project X (1987),Fox,"$18,532,286 ","1,025","$3,309,985 ","1,022",17-Apr
62,The Big Easy,Col.,"$17,685,307 ","1,219","$353,259 ",32,28-Aug
63,The Aristocats (Re-issue) (1987),BV,"$17,452,658 ","1,491","$3,168,071 ","1,480",10-Apr
64,Born in East L.A.,Uni.,"$17,355,263 ","1,112","$4,359,040 ","1,112",21-Aug
65,Masters of the Universe,Can.,"$17,336,370 ","1,185","$4,883,168 ","1,185",7-Aug
66,The Mission,WB,"$17,218,023 ",730,"$40,366 ",1,6-Feb
67,Angel Heart,TriS,"$17,185,632 ",819,"$3,688,721 ",815,6-Mar
68,Burglar,WB,"$16,337,355 ","1,019","$4,509,754 ","1,019",20-Mar
69,Over the Top,WB,"$16,057,580 ","1,758","$5,149,200 ","1,758",13-Feb
70,Superman IV: The Quest for Peace,WB,"$15,681,020 ","1,511","$5,683,122 ","1,511",24-Jul
71,Flowers in the Attic,NW,"$15,151,736 ","1,095","$5,020,317 ","1,051",20-Nov
72,Hellraiser,NW,"$14,564,027 ","1,104","$4,453,232 ","1,097",18-Sep
73,Ishtar,Col.,"$14,375,181 ","1,139","$4,331,817 ","1,139",15-May
74,Prince of Darkness,Uni.,"$14,182,492 ","1,239","$4,657,401 ","1,239",23-Oct
75,Creepshow 2,NW,"$14,000,000 ","1,012","$3,584,077 ",867,1-May
76,Hamburger Hill,Par.,"$13,839,404 ",814,"$3,360,705 ",814,28-Aug
77,The Gate,NCeV,"$13,539,458 ","1,148","$4,258,063 ","1,139",15-May
78,The Pick-Up Artist,Fox,"$13,290,368 ","1,132","$4,455,516 ","1,129",18-Sep
79,Back to the Beach,Par.,"$13,110,903 ","1,080","$3,265,660 ","1,080",7-Aug
80,The Bedroom Window,DEG,"$12,640,385 ",934,"$2,919,657 ",930,16-Jan
81,The Fourth Protocol,Lori,"$12,423,831 ","1,061","$3,636,831 ","1,061",28-Aug
82,Less Than Zero,Fox,"$12,396,383 ",871,"$3,008,987 ",871,6-Nov
83,Fatal Beauty,MGM,"$12,046,526 ","1,117","$2,693,714 ","1,117",30-Oct
84,Extreme Prejudice,TriS,"$11,307,844 ","1,071","$3,498,957 ","1,071",24-Apr
85,Light of Day,TriS,"$10,489,617 ","1,041","$3,536,309 ","1,041",6-Feb
86,Someone to Watch Over Me,Col.,"$10,278,549 ",894,"$2,908,796 ",892,9-Oct
87,The Hidden,NL,"$9,747,988 ","1,045","$2,492,618 ","1,045",30-Oct
88,From the Hip,DEG,"$9,518,342 ",971,"$2,645,437 ",970,6-Feb
89,Teen Wolf Too,Atl,"$7,888,703 ","1,540","$2,709,160 ","1,540",20-Nov
90,House II,NW,"$7,800,000 ","1,069","$2,573,934 ","1,069",28-Aug
91,Wanted: Dead or Alive,NW,"$7,555,000 ","1,032","$2,845,836 ","1,017",16-Jan
92,Witchboard,PEC,"$7,369,373 ","1,068","$95,435 ",15,13-Mar
93,Who's That Girl,WB,"$7,305,209 ",944,"$2,548,205 ",944,7-Aug
94,Hiding Out,DEG,"$7,019,441 ",988,"$2,062,120 ",988,6-Nov
95,Death Wish 4: The Crackdown,Can.,"$6,880,310 ","1,030","$2,466,557 ","1,030",6-Nov
96,The Chipmunk Adventure,Gold.,"$6,804,312 ",916,"$2,584,720 ",916,22-May
97,Assassination,Can.,"$6,075,793 ","1,000","$2,787,449 ","1,000",9-Jan
98,Wisdom,Fox,"$5,715,174 ",791,"$1,994,197 ",788,2-Jan
99,Surrender,WB,"$5,711,976 ","1,067","$2,256,557 ","1,067",9-Oct
100,Nadine,TriS,"$5,669,831 ",760,"$2,188,857 ",760,7-Aug
101,Gardens of Stone,TriS,"$5,262,047 ",612,"$1,645,588 ",612,8-May
102,Leonard Part 6,Col.,"$4,615,255 ","1,149","$1,316,337 ","1,142",18-Dec
103,Made in Heaven,Lori,"$4,572,845 ",898,"$1,678,154 ",898,6-Nov
104,Death Before Dishonor,NW,"$4,546,244 ",776,"$1,847,950 ",776,20-Feb
105,The Color Purple (Re-issue),WB,"$4,292,009 ",601,"$816,269 ",601,16-Jan
106,Hot Pursuit,Par.,"$4,215,849 ",975,"$1,507,645 ",800,8-May
107,My Demon Lover,NL,"$3,922,273 ","1,115","$1,815,583 ","1,115",24-Apr
108,North Shore,Uni.,"$3,832,228 ",802,"$1,319,290 ",802,14-Aug
109,The Monster Squad,TriS,"$3,769,990 ","1,280","$1,920,678 ","1,280",14-Aug
110,Allan Quatermain and the Lost City of Gold,Can.,"$3,751,699 ","1,000","$1,960,352 ","1,000",30-Jan
111,Three O' Clock High,Uni.,"$3,685,862 ",849,"$1,506,975 ",849,9-Oct
112,Big Shots,Fox,"$3,390,043 ",932,"$1,417,738 ",932,2-Oct
113,Malone,Orion,"$3,060,858 ","1,326","$1,377,691 ","1,326",1-May
114,Heat (1987),NCeV,"$2,793,214 ",863,"$1,354,375 ",863,13-Mar
115,The Allnighter,Uni.,"$2,700,000 ",977,"$1,419,581 ",977,1-May
116,The Care Bears Movie 3,Cinpx,"$2,608,000 ","1,094","$1,005,386 ","1,094",7-Aug
117,The Squeeze,TriS,"$2,228,951 ","1,152","$1,380,800 ","1,152",10-Jul
118,Russkies,NCeV,"$2,189,047 ",604,"$1,030,101 ",604,6-Nov
119,Date with an Angel,DEG,"$1,988,962 ",843,"$816,062 ",843,20-Nov
120,The Big Town,Col.,"$1,733,017 ",762,"$776,675 ",762,25-Sep
121,Million Dollar Mystery,DEG,"$989,033 ","1,396","$513,731 ","1,396",12-Jun
