54,Point of No Return,WB,"$30,038,362 ","1,659","$7,160,389 ","1,545",19-Mar
55,Loaded Weapon 1,NL,"$27,979,399 ","2,015","$9,202,722 ","1,989",5-Feb
56,My Life,Col.,"$27,804,899 ","1,290","$5,536,098 ",800,12-Nov
57,Poetic Justice,Col.,"$27,515,786 ","1,285","$11,728,455 ","1,273",23-Jul
58,The Man Without a Face,WB,"$24,760,338 ","1,332","$4,026,775 ",865,27-Aug
59,Striking Distance,Col.,"$24,107,867 ","1,917","$8,705,808 ","1,889",17-Sep
60,The Adventures of Huck Finn,BV,"$24,103,594 ","1,803","$5,033,029 ","1,786",2-Apr
61,Benny and Joon,MGM,"$23,261,580 ","1,314","$3,285,063 ",408,23-Apr
62,The Program,BV,"$23,032,565 ","1,661","$6,821,931 ","1,653",24-Sep
63,Guilty as Sin,BV,"$22,866,222 ","1,427","$5,713,708 ","1,132",4-Jun
64,Rudy,TriS,"$22,750,363 ","1,465","$881,191 ",117,22-Oct
65,Nowhere to Run,Col.,"$22,189,039 ","1,776","$8,203,255 ","1,745",15-Jan
66,Coneheads,Par.,"$21,274,717 ","1,978","$7,100,501 ","1,978",23-Jul
67,Super Mario Bros.,BV,"$20,915,465 ","2,081","$8,532,623 ","2,081",28-May
68,Another Stakeout,BV,"$20,208,496 ","1,477","$5,418,316 ","1,185",23-Jul
69,Fire in the Sky,Par.,"$19,885,552 ","1,435","$6,116,484 ","1,422",12-Mar
70,Sniper,TriS,"$18,994,653 ","1,553","$5,715,435 ","1,551",29-Jan
71,Untamed Heart,MGM,"$18,898,806 ","1,123","$4,125,556 ","1,123",12-Feb
72,Geronimo: An American Legend,Col.,"$18,635,620 ","1,636","$4,018,452 ","1,605",10-Dec
73,Posse,Gram.,"$18,289,763 ",949,"$5,311,902 ",949,14-May
74,Used People,Fox,"$17,957,265 ",915,"$51,955 ",2,22-Jan
75,CB4,Uni.,"$17,953,778 ","1,226","$6,122,450 ","1,204",12-Mar
76,Born Yesterday,BV,"$17,952,857 ","1,301","$5,911,343 ","1,297",26-Mar
77,A Bronx Tale,Sav.,"$17,287,898 ","1,082","$3,716,456 ","1,077",1-Oct
78,Sidekicks,Triu,"$17,180,393 ","1,270","$250,003 ",63,30-Apr
79,Heart and Souls,Uni.,"$16,589,540 ","1,301","$4,322,250 ","1,275",13-Aug
80,Jason Goes to Hell: The Final Friday,NL,"$15,935,068 ","1,355","$7,552,190 ","1,355",13-Aug
81,Needful Things,Col.,"$15,185,672 ","1,986","$5,202,478 ","1,963",27-Aug
82,Indian Summer,BV,"$14,904,910 ","1,401","$3,368,711 ","1,047",23-Apr
83,The Vanishing,Fox,"$14,543,394 ","1,658","$5,009,928 ","1,656",5-Feb
84,The Crush,WB,"$13,609,396 ","1,759","$5,024,976 ","1,759",2-Apr
85,Body of Evidence,MGM,"$13,273,595 ","2,050","$7,365,429 ","2,050",15-Jan
86,Man's Best Friend,NL,"$12,974,636 ","1,230","$3,861,079 ","1,220",19-Nov
87,A Far Off Place,BV,"$12,890,752 ","1,622","$3,522,836 ","1,610",12-Mar
88,Weekend at Bernie's II,TriS,"$12,741,891 ","1,358","$4,004,668 ","1,334",9-Jul
89,Judgment Night,Uni.,"$12,526,677 ","1,545","$4,088,955 ","1,543",15-Oct
90,Life with Mikey,BV,"$12,440,858 ","1,719","$3,606,279 ","1,366",4-Jun
91,Undercover Blues,MGM,"$12,324,660 ","1,598","$4,379,488 ","1,596",10-Sep
92,True Romance,WB,"$12,281,551 ","1,254","$4,023,420 ","1,254",10-Sep
93,So I Married an Axe Murderer,TriS,"$11,585,483 ","1,355","$3,466,930 ","1,349",30-Jul
94,Army of Darkness,Uni.,"$11,502,976 ","1,391","$4,424,535 ","1,387",19-Feb
95,Who's the Man?,NL,"$11,299,730 ",954,"$4,533,392 ",954,23-Apr
96,For Love or Money,Uni.,"$11,146,270 ","1,644","$4,016,220 ","1,626",1-Oct
97,Mad Dog and Glory,Uni.,"$11,081,586 ","1,118","$3,815,555 ","1,098",5-Mar
98,Robocop 3,Orion,"$10,696,210 ","1,796","$4,304,829 ","1,796",5-Nov
99,The Dark Half,Orion,"$10,611,160 ","1,563","$3,250,883 ","1,563",23-Apr
100,Look Who's Talking Now,TriS,"$10,340,263 ","1,886","$4,022,570 ","1,858",5-Nov
101,Boiling Point,WB,"$10,058,318 ","1,425","$4,006,019 ","1,425",16-Apr
102,Amos & Andrew,Col.,"$9,745,803 ","1,233","$3,617,317 ","1,233",5-Mar
103,Flesh and Bone,Par.,"$9,709,451 ","1,200","$4,517,066 ","1,200",5-Nov
104,Matinee,Uni.,"$9,532,895 ","1,144","$3,601,015 ","1,143",29-Jan
105,Chaplin,TriS,"$9,493,259 ","1,080","$84,669 ",5,8-Jan
106,We're Back! A Dinosaur's Story,Uni.,"$9,317,021 ","1,829","$3,707,770 ","1,822",24-Nov
107,Lost in Yonkers,Col.,"$9,285,189 ","1,190","$3,002,150 ","1,190",14-May
108,Leprechaun,Trim.,"$8,556,940 ",620,"$2,493,020 ",620,8-Jan
109,Mr. Jones,TriS,"$8,345,845 ","1,483","$3,102,695 ","1,481",8-Oct
110,Aspen Extreme,BV,"$8,041,049 ","1,455","$3,342,613 ","1,455",22-Jan
111,The Meteor Man,MGM,"$8,016,708 ","1,060","$2,643,091 ","1,060",6-Aug
112,Fatal Instinct,MGM,"$7,839,327 ","1,886","$3,502,569 ","1,886",29-Oct
113,Fearless,WB,"$6,995,302 ",749,"$144,044 ",6,5-Nov
114,Children of the Corn II,Mira.,"$6,980,986 ",963,"$2,719,750 ",946,29-Jan
115,Fortress,Mira.,"$6,739,141 ","1,204","$4,040,711 ","1,204",3-Sep
116,Best of the Best II,Fox,"$6,608,687 ","1,247","$2,840,931 ","1,247",5-Mar
117,Once Upon a Forest,Fox,"$6,582,052 ","1,496","$2,206,251 ","1,487",18-Jun
118,The Real McCoy,Uni.,"$6,484,246 ","1,672","$2,705,425 ","1,670",10-Sep
119,The Temp,Par.,"$6,419,876 ","1,438","$2,877,744 ","1,438",12-Feb
120,Hear No Evil,Fox,"$5,679,569 ","1,432","$2,641,474 ","1,430",26-Mar
121,Batman: Mask of the Phantasm,WB,"$5,617,391 ","1,506","$1,189,975 ","1,506",25-Dec
122,Three of Hearts,NL,"$5,495,507 ",793,"$1,928,076 ",792,30-Apr
123,Jack the Bear,Fox,"$5,145,823 ","1,071","$2,219,891 ","1,065",2-Apr
124,Ghost in the Machine,Fox,"$5,086,909 ","1,031","$1,854,431 ","1,031",31-Dec
125,Surf Ninjas,NL,"$4,916,135 ","1,321","$2,026,278 ","1,321",20-Aug
126,Mr. Nanny,NL,"$4,348,572 ","1,293","$1,853,647 ","1,293",8-Oct
127,This Boy's Life,WB,"$4,104,962 ",773,"$74,425 ",3,23-Apr
128,Warlock: The Armageddon,Trim.,"$3,902,679 ","1,320","$1,747,317 ","1,320",24-Sep
129,Tom & Jerry - The Movie,Mira.,"$3,560,469 ","1,045","$1,255,912 ","1,045",30-Jul
130,Father Hood,BV,"$3,418,141 ",643,"$1,286,806 ",643,27-Aug
131,My Boyfriend's Back,BV,"$3,335,984 ","1,165","$1,465,476 ","1,165",6-Aug
132,Happily Ever After,1NF,"$3,299,382 ","1,018","$1,756,050 ","1,018",28-May
133,Only the Strong,Fox,"$3,283,371 ",668,"$1,286,889 ",668,27-Aug
134,Splitting Heirs,Uni.,"$3,246,063 ",850,"$1,738,315 ",850,30-Apr
135,Mr. Wonderful,WB,"$3,125,424 ",720,"$1,177,311 ",720,15-Oct
136,Airborne,WB,"$2,850,263 ",982,"$1,262,239 ",982,17-Sep
137,Hexed,Col.,"$2,786,807 ",960,"$1,351,510 ",960,22-Jan
138,Calendar Girl,Col.,"$2,570,550 ","1,082","$1,802,688 ","1,082",3-Sep
139,Son of the Pink Panther,MGM,"$2,438,031 ",983,"$1,129,689 ",983,27-Aug
140,The Nutcracker,WB,"$2,119,994 ",786,"$783,721 ",786,24-Nov
141,Married to It,Orion,"$2,059,832 ",822,"$1,077,278 ",822,26-Mar
142,Josh and S.A.M.,Col.,"$1,640,220 ",774,"$800,469 ",774,24-Nov
143,Ernest Rides Again,EPG,"$1,450,029 ","1,190","$905,010 ","1,190",12-Nov
144,The Opposite Sex and How to Live With Them,Mira.,"$690,966 ",630,"$525,004 ",630,26-Mar
