93,Once Upon a Time in America,WB,"$5,321,508 ",894,"$2,412,014 ",894,1-Jun
94,American Dreamer,WB,"$5,021,751 ",801,"$1,580,990 ",801,26-Oct
95,No Small Affair,Col.,"$4,994,094 ","1,247","$2,273,469 ","1,247",9-Nov
96,Harry and Son,Orion,"$4,864,980 ",920,"$1,900,000 ",920,2-Mar
97,"Grandview, USA",WB,"$4,743,119 ","1,069","$2,194,293 ","1,069",3-Aug
98,Making the Grade,Can.,"$4,561,346 ","1,197","$1,760,856 ","1,197",18-May
99,Joy of Sex,Par.,"$4,463,841 ",804,"$1,913,001 ",804,3-Aug
100,Until September,MGM,"$4,239,154 ","1,114","$1,983,321 ","1,114",21-Sep
101,Flashpoint (1984),TriS,"$3,854,833 ","1,022","$1,916,222 ","1,022",31-Aug
102,Cheech and Chong's Corsican Bros.,Orion,"$3,772,785 ",868,"$1,667,881 ",868,27-Jul
103,The Bear (1984),Emb,"$2,687,148 ",750,"$1,160,644 ",750,28-Sep
104,Electric Dreams,MGM,"$2,193,612 ",920,"$1,009,586 ",920,20-Jul
105,Misunderstood,MGM,"$1,525,532 ",741,"$916,967 ",741,30-Mar
106,Finders Keepers,WB,"$1,467,396 ",753,"$865,207 ",753,18-May
107,A Christmas Story (Re-issue),MGM,"$1,311,065 ",602,"$119,782 ",55,30-Nov
