23,Space Cowboys,WB,"$90,464,773 ","2,835","$18,093,776 ","2,805",4-Aug
24,The Emperor's New Groove,BV,"$89,302,687 ","2,887","$9,812,302 ","2,801",15-Dec
25,Scream 3,Dim.,"$89,143,175 ","3,467","$34,713,342 ","3,467",4-Feb
26,U-571,Uni.,"$77,122,415 ","2,820","$19,553,310 ","2,583",21-Apr
27,Rugrats in Paris: The Movie,Par.,"$76,507,756 ","2,937","$22,718,184 ","2,934",17-Nov
28,The Family Man,Uni.,"$75,793,305 ","2,441","$10,554,960 ","2,388",22-Dec
29,Hollow Man,Sony,"$73,209,340 ","2,956","$26,414,386 ","2,956",4-Aug
30,Shaft,Par.,"$70,334,258 ","2,433","$21,714,757 ","2,337",16-Jun
31,Disney's The Kid,BV,"$69,691,949 ","2,343","$12,687,726 ","2,167",7-Jul
32,Vertical Limit,Sony,"$69,243,859 ","2,602","$15,507,845 ","2,307",8-Dec
33,Road Trip,DW,"$68,540,777 ","2,654","$15,484,004 ","2,530",19-May
34,Bring It On,Uni.,"$68,379,000 ","2,466","$17,362,105 ","2,380",25-Aug
35,102 Dalmatians,BV,"$66,957,026 ","2,704","$19,883,351 ","2,704",22-Nov
36,Rules of Engagement,Par.,"$61,335,230 ","3,220","$15,011,181 ","3,155",7-Apr
37,The Cell,NL,"$61,334,059 ","2,476","$17,515,050 ","2,411",18-Aug
38,Mission to Mars,BV,"$60,883,407 ","3,101","$22,855,247 ","3,054",10-Mar
39,Coyote Ugly,BV,"$60,786,269 ","2,664","$17,319,282 ","2,653",4-Aug
40,Fantasia 2000 (35mm & IMAX),BV,"$60,655,420 ","1,313","$2,290,525 ",54,16-Jun
41,Snow Day,Par.,"$60,020,107 ","2,717","$14,331,819 ","2,664",11-Feb
42,The Cider House Rules,Mira.,"$57,545,092 ","1,738","$110,098 ",8,7-Jan
43,Next Friday,NL,"$57,328,603 ","1,420","$14,465,156 ","1,103",12-Jan
44,The Whole Nine Yards,WB,"$57,262,492 ","2,910","$13,731,070 ","2,910",18-Feb
45,Shanghai Noon,BV,"$56,937,502 ","2,751","$15,607,034 ","2,711",26-May
46,Romeo Must Die,WB,"$55,973,336 ","2,641","$18,014,503 ","2,641",22-Mar
47,Final Destination,NL,"$53,331,147 ","2,587","$10,015,822 ","2,587",17-Mar
48,The Road to El Dorado,DW,"$50,863,742 ","3,223","$12,846,652 ","3,218",31-Mar
49,The Hurricane,Uni.,"$50,699,241 ","2,148","$384,640 ",11,14-Jan
50,Men of Honor,Fox,"$48,818,921 ","2,188","$13,339,465 ","2,092",10-Nov
51,"Dude, Where's My Car?",Fox,"$46,729,800 ","2,100","$13,845,914 ","2,087",15-Dec
52,The Tigger Movie,BV,"$45,554,533 ","2,818","$9,427,532 ","2,723",11-Feb
53,Frequency,NL,"$45,010,278 ","2,631","$9,025,584 ","2,621",28-Apr
54,The Replacements,WB,"$44,737,059 ","2,754","$11,039,214 ","2,754",11-Aug
55,Pokemon: The Movie 2000,WB,"$43,758,684 ","2,752","$19,575,608 ","2,752",21-Jul
56,The Beach,Fox,"$39,785,027 ","2,587","$15,277,921 ","2,547",11-Feb
57,The Exorcist Director's Cut,WB,"$39,671,011 ","1,708","$8,175,666 ",664,22-Sep
58,Little Nicky,NL,"$39,464,775 ","2,910","$16,063,904 ","2,910",10-Nov
59,Pitch Black,USA,"$39,240,659 ","1,930","$11,577,688 ","1,832",18-Feb
60,The Original Kings of Comedy,Par.,"$38,182,790 ","1,082","$11,053,832 ",847,18-Aug
61,Bedazzled (2000),Fox,"$37,886,980 ","2,571","$13,106,526 ","2,568",20-Oct
62,Autumn in New York,MGM,"$37,761,915 ","2,282","$10,987,006 ","2,255",11-Aug
63,28 Days,Sony,"$37,170,488 ","2,523","$10,310,672 ","2,523",14-Apr
64,Keeping the Faith,BV,"$37,047,880 ","2,171","$8,078,671 ","2,152",14-Apr
65,Bounce,Mira.,"$36,805,288 ","2,028","$11,423,716 ","1,918",17-Nov
66,Hanging Up,Sony,"$36,050,230 ","2,618","$13,567,978 ","2,618",18-Feb
67,The Flintstones in Viva Rock Vegas,Uni.,"$35,268,275 ","3,125","$10,518,435 ","3,040",28-Apr
68,The Skulls,Uni.,"$35,046,120 ","2,416","$11,034,885 ","2,412",31-Mar
69,The 6th Day,Sony,"$34,604,280 ","2,516","$13,020,883 ","2,516",17-Nov
70,My Dog Skip,WB,"$34,134,641 ","2,331","$56,943 ",5,3-Mar
71,Where the Heart Is,Fox,"$33,772,838 ","2,439","$8,292,939 ","2,437",28-Apr
72,Pay It Forward,WB,"$33,519,628 ","2,130","$9,631,359 ","2,130",20-Oct
73,Dracula 2000,Mira.,"$33,022,767 ","2,204","$8,636,567 ","2,204",22-Dec
74,Return to Me,MGM,"$32,722,798 ","2,320","$7,820,836 ","2,007",7-Apr
75,Proof of Life,WB,"$32,598,931 ","2,705","$10,207,869 ","2,705",8-Dec
76,Almost Famous,DW,"$32,534,850 ","2,262","$2,314,646 ",131,22-Sep
77,The Legend of Bagger Vance,DW,"$30,919,168 ","2,162","$11,516,712 ","2,061",3-Nov
78,The Art of War,WB,"$30,208,599 ","2,630","$10,410,993 ","2,630",25-Aug
79,Bless the Child,Par.,"$29,381,494 ","2,524","$9,413,684 ","2,524",11-Aug
80,The Watcher,Uni.,"$28,946,615 ","2,777","$9,062,295 ","2,742",8-Sep
81,"Girl, Interrupted",Sony,"$28,912,646 ","1,935","$95,399 ",9,14-Jan
82,Love & Basketball,NL,"$27,459,615 ","1,245","$8,139,180 ","1,237",21-Apr
83,High Fidelity,BV,"$27,287,137 ","1,231","$6,429,107 ","1,183",31-Mar
84,Book of Shadows: Blair Witch 2,Art.,"$26,437,094 ","3,320","$13,223,887 ","3,317",27-Oct
85,The Adventures of Rocky & Bullwinkle,Uni.,"$26,005,820 ","2,482","$6,814,270 ","2,460",30-Jun
86,Nurse Betty,USA,"$25,170,054 ","1,491","$7,145,950 ","1,459",8-Sep
87,Reindeer Games,Mira.,"$23,368,995 ","2,204","$8,128,356 ","2,204",25-Feb
88,Titan A.E.,Fox,"$22,753,426 ","2,775","$9,376,845 ","2,734",16-Jun
89,Magnolia,NL,"$22,455,976 ","1,086","$193,604 ",7,7-Jan
90,Boys and Girls,Dim.,"$21,799,652 ","1,989","$7,008,950 ","1,983",16-Jun
91,Battlefield Earth,WB,"$21,471,685 ","3,307","$11,548,898 ","3,307",12-May
92,Urban Legends: Final Cut,Sony,"$21,468,807 ","2,539","$8,505,513 ","2,539",22-Sep
93,Down to You,Mira.,"$20,069,008 ","2,003","$7,602,507 ","1,971",21-Jan
94,Wonder Boys,Par.,"$19,393,557 ","1,509","$5,808,919 ","1,253",23-Feb
95,The Ninth Gate,Art.,"$18,661,336 ","1,694","$6,622,518 ","1,586",10-Mar
96,The Contender,DW,"$17,872,723 ","1,639","$5,363,900 ","1,516",13-Oct
97,Red Planet,WB,"$17,480,890 ","2,703","$8,721,296 ","2,703",10-Nov
98,Small Time Crooks,DW,"$17,266,359 ",886,"$3,880,723 ",865,19-May
99,Center Stage,Sony,"$17,200,925 ","1,506","$4,604,621 ","1,506",12-May
100,Boiler Room,NL,"$16,970,581 ","1,335","$5,742,129 ","1,335",18-Feb
101,Lost Souls,NL,"$16,815,253 ","1,970","$7,954,766 ","1,970",13-Oct
102,Eye of the Beholder,Dest.,"$16,500,786 ","1,751","$5,959,447 ","1,751",28-Jan
103,Thomas and the Magic Railroad,Dest.,"$15,933,506 ","2,110","$4,154,932 ","2,016",26-Jul
104,Loser,Sony,"$15,618,626 ","2,016","$6,008,611 ","2,016",21-Jul
105,All the Pretty Horses,Mira.,"$15,540,353 ","1,593","$1,304,971 ","1,483",25-Dec
106,Drowning Mona,Dest.,"$15,506,764 ","1,981","$5,802,229 ","1,981",3-Mar
107,Bait,WB,"$15,325,127 ","2,352","$5,485,591 ","2,352",15-Sep
108,Dungeons & Dragons,NL,"$15,220,685 ","2,078","$7,237,422 ","2,078",8-Dec
109,American Psycho,Lions,"$15,070,285 ","1,242","$4,961,015 ","1,236",14-Apr
110,The Next Best Thing,Par.,"$14,990,582 ","2,035","$5,870,387 ","2,007",3-Mar
111,Get Carter,WB,"$14,967,182 ","2,315","$6,637,830 ","2,315",6-Oct
112,Snow Falling on Cedars,Uni.,"$14,417,593 ","1,155","$32,135 ",3,7-Jan
113,Supernova,MGM,"$14,230,455 ","2,280","$5,778,639 ","2,280",14-Jan
114,The Ladies Man,Par.,"$13,616,610 ","2,043","$5,426,390 ","2,022",13-Oct
115,The Little Vampire,NL,"$13,572,400 ","2,009","$5,719,627 ","2,009",27-Oct
116,Dr. T and the Women,Art.,"$13,113,041 ","1,489","$5,012,867 ","1,489",13-Oct
117,Angela's Ashes,Par.,"$13,042,112 ",614,"$54,628 ",6,21-Jan
118,The Crew,BV,"$13,023,075 ","1,515","$4,051,921 ","1,510",25-Aug
119,Highlander: Endgame,Mira.,"$12,811,858 ","1,546","$5,067,331 ","1,543",1-Sep
120,Ready to Rumble,WB,"$12,394,327 ","2,585","$5,257,778 ","2,585",7-Apr
121,Saving Grace,FL,"$12,178,602 ",875,"$287,452 ",30,1-Sep
122,The Legend of Drunken Master,Mira.,"$11,555,430 ","1,345","$3,845,278 ","1,342",20-Oct
123,The End of the Affair,Sony,"$10,827,816 ",688,"$198,535 ",7,21-Jan
124,Here on Earth,Fox,"$10,522,168 ","1,713","$4,510,705 ","1,712",24-Mar
125,Lucky Numbers,Par.,"$10,042,516 ","2,528","$4,536,625 ","2,497",27-Oct
126,Godzilla 2000,Sony,"$10,037,390 ","2,111","$4,407,720 ","2,111",18-Aug
127,3 Strikes,MGM,"$9,832,166 ",678,"$3,684,704 ",678,3-Mar
128,Digimon: The Movie,Fox,"$9,631,153 ","1,825","$4,233,304 ","1,823",6-Oct
129,Whatever It Takes,Sony,"$8,745,680 ","2,272","$4,104,298 ","2,272",24-Mar
130,Play It to the Bone,BV,"$8,434,146 ","1,588","$3,366 ",1,21-Jan
131,Screwed,Uni.,"$7,027,345 ","1,761","$3,342,085 ","1,759",12-May
132,I Dreamed of Africa,Sony,"$6,651,522 ","2,112","$2,411,445 ","2,112",5-May
133,What Planet Are You From?,Sony,"$6,291,602 ","2,248","$3,008,746 ","2,248",3-Mar
134,The Way of the Gun,Art.,"$6,055,661 ","1,565","$2,150,979 ","1,515",8-Sep
135,Where the Money Is,USA,"$5,661,798 ","1,538","$2,513,530 ","1,538",14-Apr
136,The In Crowd,WB,"$5,280,035 ","1,357","$1,505,551 ","1,357",21-Jul
137,Black and White,Sony,"$5,277,299 ","1,284","$2,212,535 ","1,284",7-Apr
138,Gossip,WB,"$5,108,820 ","1,525","$2,321,729 ","1,525",21-Apr
139,Woman on Top,FoxS,"$5,020,111 ","1,086","$2,008,191 ","1,085",22-Sep
140,Held Up,Trim.,"$4,705,631 ",688,"$1,911,007 ",688,12-May
141,Whipped,Dest.,"$4,159,986 ","1,581","$2,181,379 ","1,581",1-Sep
142,Price of Glory,NL,"$3,440,228 ",807,"$1,611,833 ",802,31-Mar
143,Beautiful,Dest.,"$3,157,348 ",646,"$1,409,433 ",646,29-Sep
144,Isn't She Great,Uni.,"$2,962,465 ",750,"$1,368,705 ",750,28-Jan
145,Turn It Up,NL,"$1,247,949 ",661,"$576,820 ",661,8-Sep
